,question,target
7540,How does the age of a parent affect the chances of occurrence of certain genetically transmitted diseases?,1
7532,Why don’t bone marrow donations harm the donor in the long term?,1
9807,Calculator for more than two numbers,0
6861,Most painless method for killing insects,1
6707,What metabolic processes do dormant and ungerminated seeds carry out?,1
166,When convolution of two functions has compact support?,0
1936,Sketch the locus of points that satisfy $|z-1+i|<2.$,0
8627,Did humans evolve the ability to swim? Or is it just luck that we are able to swim?,1
5470,Are the human genes' promoters all known?,1
11795,How to show that language L is NOT context-free?,0
8284,Is starch a better coagulant than cellulose?,1
3678,What is the mechanism responsible for the periodicity of hiccups?,1
8482,Can PolyA tails be within Expressed Sequence Tags?,1
6649,Why does M1 RNA together with C5 protein in 100mM Mg(II) fail to cleave tRNA?,1
9142,subsets of infinite recursive sets,0
8748,phylogenetic analysis of gene enrichment?,1
5861,Are the asymmetrical positions of owl ears consistent across species with this trait?,1
60,Find the minimum value of $|x+1|+2|x-5|+|2x-7|+|\frac{x-11}{2}|$,0
2006,Two quadratic equations to get an expression,0
4792,do cancer cells respond to EM fields?,1
2722,$L^2$ convergence by the sequence of domain,0
10786,Parsing a file for a game,0
4338,Identifying an insect in Cambridge UK,1
4120,Why must bacteria outrun diffusion?,1
5225,Why would it be beneficial for cortisol and corticosterone to exhibit pronounced anti-inflammatory activity?,1
5257,How do I know which alleles the parents have?,1
10254,How to prove universality in complex systems?,0
4777,RT-qPCR of selected differential expressed genes: which dilutions in calibration curve?,1
7719,How do injected purified anti-D antibodies prevent the natural production of antibodies in order to prevent Hemolytic Disease of the Newborn?,1
9831,Pros and cons of representing strings as lists of characters,0
6690,Why do brain cells use shuttles that pass electrons from NADH to FAD?,1
10625,In certificate view of NL can we force the guesses to be in some format like $a^n b^n c^n d^n$?,0
10192,What is Finite Automata Bowl?,0
2303,area or volume (amc)?,0
9968,"If the load factor is a decimal (say 3.6), what is the length of each chain in a hash table that utilizes separate chaining?",0
1430,Bijection between dominant rational maps and morphisms of function fields?,0
3306,Why is compensatory negative supercoiling generated in a positively supercoiling ccDNA?,1
9149,Classes to encode and decode images,0
10358,I can construct DFA for $a^{3n+1}$ but pumping lemma says it is not regular,0
1385,Clarification needed on finding last two digits of $9^{9^9}$,0
10995,Simple PyQt5 counting GUI,0
10813,Unique everlasting session with low collision rate and is set across sub-domains,0
1641,Differentiation and integration,0
4249,Evolution home experiment?,1
9331,Small FizzBuzz program,0
527,"One-One, Simple And Jordan Curves",0
11927,Perl script to rename multiple files with vi(m),0
9859,Weighted Random Choice,0
3820,Regarding benign tumors and what 'stops' them,1
9273,Are the complements of $NP$-languages with only $n$ words of length $n$ also in $NP$?,0
11786,Why we don't care about minimizing Push Down Automata & Turing Machines?,0
7282,What causes goose bumps?,1
6722,How do honeybees requeen themselves?,1
10556,Project Euler Question #2: Sum of even Fibonacci numbers under 4 million,0
481,About period of elliptic points,0
1569,Does $ \sum_{n=1}^{\infty} (-1)^n\frac{3n-2}{n+1}\frac{1}{n^{1/2}}$ converge?,0
4986,"While someone's ears pops with pressure, can he/she hear other sound at the same time?",1
381,"How is $\{\mu (U): A^{-1} \subset U, U \text{ is open}\}=\{ \mu (U^{-1}): A \subset U, U \text{ is open}\}$?",0
485,Calculating correlation given a joint cumulative distribution function,0
10472,Does quantum computing convert any O(2^n) algorithm into a polynomial running time and how?,0
5495,Why are fearful stimuli more powerful at night?,1
4722,Why do humans sneeze out mucus if it's a good thing?,1
5183,Are added yogurt cultures harmful to the gut?,1
2352,Product of two complementary error functions (erfc),0
8196,Why would hawk moths evolve long tongues for Darwin's Star Orchid when there are other flowers around?,1
11755,Java 8 unit test for third-party data feeds,0
9382,Find most valuable subset of a node weighed tree,0
8930,How to deduce if RNA virus infection or DNA virus infection,1
10517,Behavior of different multiplied and added time complexities,0
9622,Create New C++ Class,0
6938,Evolution - The ability to control ear muscles,1
3054,What are the identifying characteristics of a Jellyfish?,1
9954,Generating social media links,0
10675,Questions on AlphaZero Implementation,0
6033,"What percentage of people today would likely be descendants a man born 4,000 years ago?",1
2148,How to find an asymptotic expansion of integral?,0
6616,Why and how is DNA synthesis so much faster then RNA synthesis in bacteria?,1
3270,does the amount of blood circulate in a body is same before and after amputation?,1
3302,Is the Lucy fossil really what scientists claim it is?,1
7647,Why can one swim longer underwater by blowing out air?,1
7795,Detecting cancer in the hyperplasia phase using image processing and SEM,1
11542,"language for Turing machine, {w#w | w ∈ {0,1}*}",0
5161,"Plant species ID, Bangladesh",1
7862,Can two arms-racing species be stabilized?,1
4993,How do scientists kill the bacteria they themselves made resistant?,1
1977,Confused about variation used instead of weight in variational formulation based on method of weighted residuals,0
10044,"Is there any concrete relation between Gödel's incompleteness theorem, the halting problem and universal Turing machines?",0
8493,Why are animal mitochondrial genomes so conserved and small in comparison to those of plants?,1
1335,"Find a partial sum $S_n$ that approximates the sum of the ""$S$"" with an error smaller than $0.1,$ and deduce if $S_n$ is smaller or greater than $S.$",0
2983,Complex Infinite Sum,0
5990,What happens during metamorphosis?,1
2259,Problem in finding a bijective map.,0
2984,"Interpreting fundamental theorem of calculus when the domain of $x$ is $(-\infty,\infty)$",0
6915,What is the difference between sieve cells and sieve-tube elements?,1
9587,Negation of the semantics of the Until operator in LTL,0
7050,"When assessing a threat, does the amygdala compare the stimulus to memories of the amygdala or the hippocampus?",1
4270,Parallel Autonomic regulation of Cough and Runny Nose,1
8546,Was Dr. Livesey's treatment a valid one in the Treasure Islands?,1
6906,How to characterize stability of a protein from Trp fluorescence vs [denaturant] curves?,1
4782,Does evolution produce organisms perfectly adapted to their environment?,1
5953,The pBR322 convention,1
1695,About the Fourier transform of the surface measure of the unit sphere,0
6863,Why didn't Escobar's hippos introduced in a single event die out due to inbreeding,1
7195,What is the pH of the mitochondrial intermembrane space?,1
1046,"Why when $f$ has a local minimizer that is not global minimizer, then f have another critical point?",0
1264,2nd uniqueness Theorem in primary decomposition,0
1072,"Let $|A|=0.$ Show that there exists a positive number $\delta$ such that $|A+\epsilon I| \neq 0$ for any $\epsilon \in (0,\delta).$",0
10345,Follow Up post: Proper handling of exceptions in MVP,0
9907,Iteritems on a slice of a Python list,0
10406,Simulated annealing for magic square-of-squares puzzle,0
1723,Galois group of $x^{15}-1$,0
6204,Opposite results between Blomberg's K and phylogenetic signal in Phylocom (AOT),1
10811,Cycle decomposition in Python,0
6483,Attraction and hormones levels,1
6265,How specific are CRISPR-cas9 cuts?,1
2402,"Such thing as inverse/undo ""search"" or ""filter"" operator",0
4968,When is Water Produced During Photosynthesis?,1
2231,Hilbert Spaces; eigenvalues of $PBP$ vs. $B$ for $B$ compact selfadjoint and $P$ orthoprojection.,0
8738,Ebola immunosupression and infection,1
8018,Cooperative Enzyme Question,1
2836,"Finding the integral closure of $k[x]$ in $k(x)(\sqrt{f})$, where $f(x)=x^6+tx^5+t^2x^3+t\in k[x]$.",0
2837,Showing that $k | 12$ given $k$ is the order of $2$ mod $13$.,0
8020,"In vivo, does it take energy to move double bonds from cis to trans in long chain unsaturated fatty acids",1
2528,Set theory and function composition,0
11701,Is peer to peer and client-server a type of network or protocol?,0
2040,Probability of answering question in an exam,0
3399,Is there a term for when a detrimental gene can be positively selected for because of linkage to a very fit gene?,1
2093,"Prove or disprove that If $a\mid c$ and $b\mid c$, then $ab \mid c$.",0
6431,How do plasmids protect themselves against restriction enzymes?,1
715,Are the trees well-quasi-ordered by induced subgraphs?,0
9936,Classification algorithm for high dimensional data which is uniquely definable in a very small sub-space,0
6156,What would happen if you slowly crushed a live brain?,1
1206,Find error estimation of remainder term of an integration formula,0
5576,Viruses affecting transmission capability of mosquitoes,1
9860,Refactoring two node-accessing methods,0
7458,determine longest poly-purine tract,1
820,"Finding $\sup$ and $\inf$ of $\{\frac{nk}{1+2n+3k} : n,k \in \Bbb{N}\}$",0
507,What is arcsec (-2)?,0
3065,A website for identifying birds,1
2120,What does this symbol mean (white circle connected with black bullet; both are linked by a horizontal line) and how can I write it in LaTeX?,0
11913,Concurrent bidirectional dictionary,0
7927,When running gels what is the difference between constant volts or constant amps?,1
3590,what are hyperbranched amplicons in DNA sequencing?,1
9691,Undetectable error correcting codes,0
6344,Can I make an population genetic analysis from incomplete protein?,1
530,Find $C^1$ class function such that,0
10003,"Solomonoff's theory of induction, Kolmogorov complexity and Bayesian Inference",0
10437,Counting inversions with index constraint,0
11321,Finding the tree height in Python,0
3510,Can DNA test of my grandparent's brother reveal my heritage from that branch of the family?,1
9298,Renames file-name references inside files in a directory,0
11854,Composition of combinators with arities greater than one,0
9761,Finding Kernel in DAG,0
8604,Can viruses be used to extract oil from algae?,1
10073,Query regarding Integer factorization,0
10128,"Given 2 regular languages and their DFA's, how to construct the DFA of the union?",0
1043,"prove that if given $n$ islands and $n-1$ bridges, and no loops are formed, all the islands are connected",0
10879,Is this program susceptible to a buffer overflow exploit?,0
4040,Can erythrocytes Function without plasma?,1
3836,Fibronectin glass surface adsorption,1
9837,"How to define the partial or total order of the segments to be inserted in a ""sweep-line status"" data structure?",0
4491,"from an ageing reproductive stem cell's DNA to baby's ""brand new"" somatic cells' DNA",1
