,question,target
15331,The meaning of the $\alpha$ helix and $\beta$ sheets in proteins,0
21073,Implementing N-ary trees in C,0
19497,Pattern for prototypal class creation,0
11379,The line through the center of circle $x^2+y^2-2ax=0$ and parallel to $x+2y=0$ meets the circle at $A$ and $B$. Find the area of $\triangle AOB$.,1
2326,"Prove $x\sin2x$ is uniformly continuous on $(0,1)$.",1
946,A Good Example of an Argument That Cannot Be Reversed,1
20271,Describe data structure using equations,0
14354,Identify this insect - beetle (?),0
21083,Rules of converting a weighted digraph to an undirected graph?,0
18454,Why do ACLs (access control lists) have better persistence than capabilities?,0
16819,Why similarities among organisms led scientists to believe that organisms are evolved?,0
18810,Calculate mean of vector primitive numerical values generically,0
8057,What is an accurate approximation and asymptotic for this function?,1
23641,Pushing instantiated class in an array,0
11296,To prove G is not cyclic,1
4881,Addition of two algebraic integer numbers,1
19953,Matching a time interval using regex,0
3236,Show code $C$ is a 1 error correcting,1
18377,Relativization of NP-completeness,0
6172,solving equation with exponents on desired variable,1
2688,Integral in manifolds problem,1
17108,Typical firing patterns of neurons in the default mode network in resting state,0
13424,Are SNPs or SSR copy number variation mutations more prominent?,0
11935,Which groups have the property that $HK$ is a subgroup for all noncyclic subgroups $H$ and $K$?,1
19751,How can Turing machines loop forever given that the input is finite?,0
541,A post for the rejected -- influential papers that had trouble getting published,1
17598,ATP stoichiometry of the Na+/K+ pump,0
12143,Does anyone know what type of Cocoon this is?,0
1566,Differential of Stochastic process,1
17705,What is the acceleration profile of the greyhound?,0
2270,Applications of a theorem of Cartier and Gabriel,1
9398,Gaussian expectation of a distribution that involves another Gaussian RV,1
10481,Maximizing the number of occurrences of a fixed subsequence,1
2493,Proving or disputing existence of required linear transformation,1
5751,Prerequsites for working through the 2nd half of Gradient flows in metric spaces and in the spaces of probability measures,1
8113,How many commutative rings of order $p^2$,1
20005,Replacing n with 2n in asymptotic bounds,0
11701,What is the Laplace transform of $d/dt(f * g)$ in terms of $F(s)$ and $G(s)$?,1
2806,Flat modules on Stacks Project.,1
223,Prove that $R x R$ is not isomorphic to $R[x]/(x^2)$,1
10017,Why do we focus so much in math on functions (as a subclass of relations)?,1
5301,"A tricky question using the Second Derivative Test to show that a point is a local minimizer,",1
22596,Create a dictionary from a list of key and multi list of values in Python,0
9459,Sketch the solution to a second order differential equation,1
19594,Find the smallest binary digit multiple of given number,0
7626,Cartan immersion of symmetric spaces.,1
8127,Prove that $g$ is equal to a constant from a given integral.,1
8589,Show that $(A \cap B^c)^c=A^c \cup B$,1
6772,find sum of series $\displaystyle \sum_{i=0} ^{\infty} \frac{1}{2^{i^2}}$,1
9671,Formula for $\mathrm{ch}(E \wedge E)$ gives fractional rank of $E \wedge E$?,1
17865,What is the relationship between radiation and evolution?,0
20650,Making adjustments based on biblatex style,0
5511,"Find an infinite collection of subsets of $R$ such that it is closed under countable unions and intersections, but not a $\sigma$- algebra",1
20866,Client-side API design,0
21751,Private client-server chat,0
9754,"What am I not understanding? Given 9 integers, choose 4 a, b, c, d such that a + b − c − d is divisible by 20.",1
16999,Glycogen replenishment after exercise,0
6750,Find generators of a subgroups of a Galois group of a cyclotomic field over rational numbers,1
7531,"""Real Contour Integration""",1
18108,Can Haskell ensure a Functor (or other typeclasses) satisfies its law?,0
12584,Are brain cells replaced over time?,0
1804,How to prove that an ordered set is a lattice.,1
11398,How to prove the Frechet–Nikodym metric is complete?,1
8434,"$\overline{\left\{ϕ∈C_c^∞(Λ)^d:∇⋅u=0\right\}}^{\left\|\;⋅\;\right\|_{H_0^1(Λ,\:ℝ^d)}}=\left\{u∈H_0^1(Λ,ℝ^d):∇⋅u=0\right\}$",1
18577,Mixing business logic and presentation layer in enum type,0
6448,Solving $x^2+xy+y^2 \equiv 0\pmod{n^2} $,1
16867,Do the organisms within a lichen communicate with each other?,0
17583,What is this fish?! Is it even real?,0
10738,"Show that $\Gamma_{F,G}(T) ^{\perp}= \Gamma_{G,F}(T^t)$",1
14314,How do tear glands secrete tears?,0
6256,Reasoning with integrals of exponential functions,1
18195,Create a unique four digit code from 35 characters,0
14521,What is the maximal insert length for PCR based homologous recombination in S. cerevisae,0
8782,Groundbreaking discoveries in Mathematics,1
23854,Algorithm to find leaders in an array,0
20451,What's the formal definition of Big-O notation for functions of more than one variable?,0
13922,How does Mupirocin affect in staphylococcal infection?,0
13827,Are there any small peptides with protease activity?,0
15571,Difference in frame rates of normal and peripheral vision,0
9443,Convexity and Affineness,1
7797,Trouble understanding the torus as a quotient space of the unit square.,1
7116,"Differential system wirh initial condition, at the endpoint",1
13450,Is starch and glycogen digestion intra or extracellular?,0
11723,"If $(\Omega, F, m)$ is a $\sigma$-finite measure space, show the following",1
15625,Is a nucleus more dense than the rest of the cell?,0
21490,Song repetition manager with Stack,0
19207,Efficient Implementation of functional and Lazy evaluation in C++,0
8053,Fermat's theorem on sums of two squares,1
21381,Simple Google ReCaptcha validation,0
11266,Modulus of complex root,1
523,"Given finite field projections of a rational, can I find the original rational?",1
7860,Root finding using Galois theory,1
7691,"If $3x^2$ is the derivative of $x^3$, how can $f'(x)$ be a linear map?",1
22080,"Is this a variant of ""Path Covering""?",0
9859,"do you guys know any ""leetcode"" of maths?",1
21702,Resolving Git conflicts with Javascript,0
5251,A question about covering number and maximal separated subset.,1
6445,How to read formulas for binary relations,1
19095,In-Memory FileSystem in Java - Is there a better OOP approach?,0
11853,Find a bijection map,1
11671,showing a sequence of random variables is a martingale,1
1881,Every Group is a Fundamental Group,1
19856,Decidability of dependent typing on primitive recursive languages,0
15950,What is the name of this beautiful insect?,0
21498,Three phase commit : study case,0
8029,How can I find $x$ having integer $f(x)$?,1
3762,Absolute Determinant: Geometric Argument,1
7221,to find the graphs having vertices with same eccentricity,1
5941,Finding the value of $\sqrt{z \sqrt{z \sqrt{z}}}...$,1
4164,Finding the alpha parameters of a Dirichlet knowing means and variances,1
20211,Partitioning a boolean circuit for automatic parallelization,0
3735,How to apply property to a combined sum?,1
1861,Trigonometric equation $\cos (5x) = \sin (x)$ - How to find $5x$?,1
697,Equicontinuity of $\{f^n\}$ for a continuous $f:X\rightarrow X$,1
12548,Can living cells be imaged with electron microscopy?,0
737,Prove the convergence and find limit,1
17153,How to derive the deactivation time constant in this model of Acetylcholine Receptor state kinetics?,0
22512,Longest increasing subsequence algorithm,0
14673,What Chemical Trigger Causes Ectomycorrhiza To Change From Asexual To Sexual?,0
3798,"If two finite groups satisfy the same first-order sentences, are they isomorphic?",1
12656,Biological significance of correlation between the radius of gyration and number of layers of convex hull of protein structure,0
15455,Why do fat people and thin people get hungry at the same time?,0
9937,"Show that for a connected, undirected graph with distinct positive edge weights, there is only one MST",1
8820,Permutation by interchange.,1
7792,Find the surface area of a cone given height and the angle of the sector in the net,1
8791,Klenke Probability Theory Theorem 1.7 proof check (algebras),1
16120,How does blood react to heat when inside the body,0
23428,Counting circuits with constraints,0
18050,How to determine if a language produced by grammar is recognizable by deterministic pushdown automaton (DPDA)?,0
2166,Zeros of Polynomials in Arbitrary Rings,1
23236,Which pretrained model will be best for my dataset?,0
6114,How to find eigenvector of inverse of matrix product,1
5837,Regularity of the set of point with a small distance from the boundary,1
710,Inverse Z-transform with a complex root,1
14822,Quantification of concentration from chromatogram paper,0
16554,How is tolerance to an allergen developed?,0
12256,What causes pinkish hue to some skins?,0
357,Can Isosceles Triangle Properties be used in inverse to prove?,1
8699,Changing the order of integration using Heaviside step function,1
23395,What can be said in general about a homomorphism between two regular languages?,0
4995,What is the absolute value of the following?,1
7060,Rational polynomial functions.,1
11810,How to Find Recurrence Relation?,1
15449,Are males taller than females in humans?,0
23281,Need some advice and feedback on my C code calling Bash functions,0
852,"Prove or disprove: $\phi(Ax,y)=\phi(x,A^Ty)$",1
1030,HAKMEM 39: Repetition-less digit strings,1
3734,Is there an easier way to calculate the partial derivative?,1
9340,Looking for a formal proof for a statement,1
22484,Are turing machines and formal languages the same mathematical object?,0
11952,"If $y' + p(x) y = q(x)$, $q \to 0$, and $p(x) \geq a > 0$, then $y \to 0$",1
3557,Probability of odd-man when $n$ people tossing a coin with probability $p$ of getting head,1
14821,Is it possible to estimate the age of a wasp nest by its size?,0
23203,"Minimal, very simple, implementation of an HTTP server for static content, using only core node.js modules",0
22688,Postgres query to extract a JSON sub-object from a JSON field,0
2093,"Prove or disprove that If $a\mid c$ and $b\mid c$, then $ab \mid c$.",1
11572,linear equation $x^TA =b$,1
12284,Exhalation while holding breath,0
490,"$2(a^8+b^8+c^8)=(a^4+b^4+c^4)^2$ if and only if $a,b,c$ are the lengths of a right angled triangle",1
8081,Property of a continuous convex function with additional properties,1
11396,Showing a linear functional satisfies $f(A) = \lambda tr(A)$,1
3873,prove that there are infinitely many integers n so that 3 does not divide $\phi(n)$,1
3186,Product of unsigned measurable function is measurable,1
265,Geometrical explanation for Derivatives,1
2528,Set theory and function composition,1
304,logarithmic inequality with different bases,1
6315,Present of tangent bundle of $S^n$,1
9485,$\pi = 0$! It can't be!,1
21209,what is the Recent Nature Inspired Algorithm for Optimization?,0
6881,Towards an inverse function including the Lambert W function above 1/e,1
20854,Composition of combinators with arities greater than one,0
3662,"Linear Binary Code doesn't exist, proof by coset weight distribution",1
17147,Are genes known or at least conjectured to evolve cyclically ?,0
9688,Is there a way to express $n - i$ using division?,1
2026,Does an algebra over a ring with unity have unity?,1
1369,Expectation of number of points in an infinite uniform grid covered by convex polygon of area A,1
1618,Critical confusion with the spectrum and resolvent of a compact operator,1
1814,"What is $\int_0^1 \frac{(1-x^2)xm^2}{m^2x^2+\lambda^2(1-x)} \, dx$?",1
23317,"Finding the average, the five smallest, and the five largest numbers in an array",0
9856,Finding the inverse of a matrix by Gaussian elimination,1
2294,Section continuity implies continuity,1
20638,Empty an array on focusout - jQuery UI Autocomplete,0
9566,Uses of notation $\ell^p$ and $L^p$?,1
22511,How to understand the complexity of Kruskal implemented with Quick-Union by rank and path compression?,0
