,question,target
5000,How does translation invariance in vision happen?,0
1432,Why are the random variables independent?,0
4525,Transformation of E.coli cells,0
10484,Are turing machines and formal languages the same mathematical object?,1
1406,What could the formula of the present value for such a saving plan?,0
4600,Can you increase the microbiota in an insect?,0
5538,What does the acronym ‘PIN’ stand for referring to PIN proteins in plants?,0
5619,How to Design an siRNA Experiment?,0
7111,Excel VBA code midStr() function using left and right position instead of length used with mid(),1
1754,Solving for beta with gamma function,0
5564,What is the Attributable Risk of birth defects in Zika infected pregnancies?,0
8617,Question about let syntax in type systems,1
8912,Check for valid parentheses nesting,1
8045,Can someone clarify this unification algorithm?,1
11588,Python: Parse string of bracketed list items into list of strings,1
4211,Range for which the Verhulst-Pearl model is a good approximate,0
4702,Identification of a small mammal,0
1130,"If $A + B$ is invertible, do we know if $A$ and $B$ are invertible separately?",0
9878,Sort three numbers using only if-statements,1
3573,Herd immunity without vaccines? (corona question),0
826,Partial derivative of a loss function,0
1623,Orthogonal basis square integrable function on real line,0
508,Limit point of isolated singularities,0
3942,Can formalin fixed tissue stored in absolute ethanol be used for histology?,0
6663,Densely connected non overlapping subgraph,1
1826,Verification of Alternate Proof for Identity Theorem in Conplex Analysis.,0
11987,Validating a password format,1
10220,Printing a binary tree in vertical strips,1
3257,How are cells of the cornea transparent?,0
8884,Implementation of a sparse Markov Chain,1
10538,Repository pattern for books in EF6,1
2170,How to define a profinite morphism,0
4584,Which method of gene amplification for toehold switches?,0
2955,Probability of finding at least $k$ consecutive heads in $N$ coin tosses?,0
9017,Very simple interpreter,1
2702,Trying to find an $\arctan(x/y)$ identity.,0
5432,Shouldn't evolution have taken care of baldness already?,0
9552,HackerRank Grid Search challenge,1
11783,Monster Buff/Debuff System Design,1
43,The intersection of Riemann-Stieltjes integrable functions,0
5736,"Chickpeas as feed for house sparrows , ringneck parrots?",0
5365,To what extent does the cooking time impact the nutritional content when boiling potatoes?,0
857,linear transformation of a finite dimensional vector space,0
374,Verify Lipschitz condition,0
4643,Why are killer whales found in the Gulf of Mexico smaller than ones found in the Pacific?,0
11027,What algorithm to use for this problem?,1
10789,recursive lambda expressions,1
10558,Path validation helper in a 'path input box',1
11870,Changing desktop background to the next available one,1
4373,Silene virginica Endangered in FL,0
1789,how to choose which one holds?,0
1945,Why not an Absolute maximum in an open interval?,0
2112,Let $A$ a Markov matrix and $x\in H_c$. Show that $e^{tA}H_c\subset H_c$ for all $t\in\Bbb R$,0
7139,Are all PDA equivalent to two-state-PDA?,1
10863,Text file searching using SQL,1
7318,Is there a Dijkstra like pathfinding with condition satisfication algorithm?,1
11833,Exact cover with cover size known,1
10118,What does 'buffering' mean?,1
2208,solving an equation of the type: $t \sin (2t)=2$ where $0<t< 3 \pi$,0
2851,About the integrals $\int_{0}^{+\infty}\sin(x)^k e^{-x}dx$,0
11041,Read until EOF and realloc as needed,1
8958,Handling optional parameters in a servlet,1
7860,Finding the (probable) maximum of a large set of integers *without* iterating over all of the values,1
1268,Monge-Ampere equation and maximum principle,0
6039,Function declarations using macros to support multiple platforms,1
2862,Surface parametrization,0
5209,How can I separate the abundance of the incidence results?,0
6290,Comparing products sold by several merchants,1
10971,Notation for average case complexity of an algorithm,1
11910,Good way to structure a SDL project,1
1313,"If $f (t) = |t - 2|$, find $f (-t)$",0
10098,Count number of bits to convert one integer to another integer,1
884,"How do I find, by the definition of a derivative, the derivative of $\tan x$?",0
7130,Find cycles in Graph using Union Find Algorithm on Adjacency List,1
214,"Vector space, direct sums involving linear maps and polynomials",0
3557,When did our ancestors switch to a menstrual cycle instead of the estrous cycle?,0
11882,Find all rational roots of a polynomial equation,1
6744,Successful Encoder and Decoder for messages,1
10916,Calling a script with a setuid set,1
8269,Wator planet program,1
9821,Counting solutions of a particular type in HORN SAT,1
8404,How do you check if two algorithms return the same result for any input?,1
3401,Santa Fe xeric indigenous tree,0
10004,Algorithms or specific approaches for maximum independent set problem in triangle free graphs,1
8303,Finding the mode of an array/iterable,1
4889,Are chromosomes from each parent split between gametes with equal probability (esp. in humans)?,0
11159,Why is the halting problem semi-decidable?,1
3848,Recombination between DNA segments question,0
8127,"Given $k$ sorted lists, $O(n \log k)$ complexity, Mergesort rather than Heapsort",1
7636,Implementing a queue using a circular buffer,1
4874,Pollinator mating system in orchids,0
6765,Lingo game using Python,1
3734,What are the floating translucent little objects called in the field of view?,0
9950,Correct Implementation of Custom UIView into ViewController Programatically,1
1995,Determine at which points $f(x)=[x]$ has a limit,0
408,How would one go about finding the Trinity Hall Prime number?,0
5829,Effect of single nucleotide deletion or insertion on primer annealing,0
7740,File-encryption utility application,1
11680,Retry mechanism for failed downloads,1
1361,isolation of zeros of continuous functions,0
1326,Left shift invariant ergodic measures not supported on a periodic orbit,0
9628,Monte Carlo: what is a seed?,1
8856,"""Function"" to extract a file in Batch",1
11696,"Country, city, and address tables for a customer",1
1347,Show $Px \perp (x-Px)$ and prove $||P|| \leq 1$,0
932,Solving $U_{n+1}=(U_{n})^{2} (n+2)$,0
607,How to prove $2\sin^2(80^\circ) - \sin(70^\circ)=1$?,0
4634,Free software for measuring parts of an image?,0
7766,Non-recursive (iterative) DFS with $O(n)$ size stack,1
3262,What is it the most common reason for community acquired pneumonia?,0
9981,Online set cover variant? Routing of requests,1
11579,I can't seem to convert a NFA to a regex. What am I doing wrong?,1
592,"If $G$ is isomorphic to $H_1\times\cdots\times H_n$, $H_i$ subgroup of $G$, then *is* $G$ the internal direct product of $H_1\cdots H_n$?",0
9936,Content management system for media,1
11332,Filtered date range function,1
5151,What is this thorny plant with cute leaves?,0
4596,NCBI blast for exact match of short sequence,0
1003,"Relation between Ramsey Numbers: $R(s, t) > (t-1)(s-1)$",0
9391,Connect 4 game for AI agents,1
283,What are the commutative rings $R$ for which $A \otimes _{\Bbb Z} B = A \otimes _R B$ as abelian groups?,0
8496,Functor to compare two floats with tolerance,1
7242,Checking if any competitors have a non-empty name,1
10202,Coordinate Systems in Files (pixels),1
7599,Renaming Files and/or Directory,1
1127,Prove that $\sqrt[3]{\sec\frac{2\pi }{7}} + \sqrt[3]{\sec\frac{4\pi }{7}} + \sqrt[3]{\sec\frac{8\pi }{7}} = \sqrt[3]{8-6\sqrt[3]{7}}$,0
6900,Bootstrap show many move one carousel modification,1
2183,Rotman Abstract Algebra Correspondence Theorem clarification,0
6096,Simple string tokenizer wrapper,1
372,Maximum Volume of Cube Inscribed in Sphere of Radius 2,0
10637,Prime number calculator using Sieve of Eratosthenes,1
1844,Applications of Perfect Numbers,0
7787,"CISC, RISC and anything else?",1
6713,Finding sessions associated with an IP address using PDO,1
10298,P versus NP and what we are looking for,1
7303,"If $g ∘ f$ is primitive recursive, are $f$ and $g$, too?",1
4053,Where can I find SARS-CoV-2 genome sequences for the UK?,0
8609,Approach / data structure to wait for N tasks to complete in arbitrary order,1
1904,Function induction contradiction,0
7557,Longest collatz sequence using dynamic programming,1
5297,(Genetics) Is a silencer the same as gene silencing (heterochromatin)?,0
5269,Which insect is this?,0
11026,Buses in a processor,1
1400,"Notation for permutation, use for summation indices.",0
6838,A lambda calculus evaluation involving Church numerals,1
7253,Converting CNF to GNF,1
3035,Plant dependence on CO₂ levels,0
7494,A recursive function that performs a binary search,1
4781,What is the most common way of administering loop diuretics and what is their time course of action?,0
9169,Steiner tree four points example,1
8335,Performance of dynamic Fibonacci generator and dead rabbits,1
578,Laplace operator in polar coordinates,0
10713,Project Euler #10 in Ruby. Three ways to sum primes below 2 million,1
3364,Why is Lamarck's evolutionary theory considered incorrect?,0
5718,How are viruses in vaccines weakened in a laboratory,0
7046,Logging leads when interactions happen for a contact,1
157,Converting a Cartesian ODE to Polar,0
493,Further interesting examples? Obtaining (co)monoids from dual objects,0
383,Is the curl of every non-conservative vector field nonzero at some point?,0
9739,Is this the only or best method for classes serializing in Java?,1
1010,Path connected compact set with given property,0
3790,Do butterflies see behind?,0
2280,Is this process a martingale,0
1097,The idea behind Green's theorem,0
6772,Random name picker for a contest,1
5036,Function of carapace,0
4947,What's the rationale behind freezing one's eggs if cells can be cloned?,0
1231,A formula for higher order derivatives of inverse function,0
10032,One-dimensional packing problem: Optimal decomposition of music structure,1
6868,Mocking IElasticClient in unit tests,1
1991,Purpose of the Perturbation function in Convex Optimization,0
5306,I need some forearm bone motion pictures,0
1373,How to evaluate this integral ($\int_{0}^{\infty}\exp(-\alpha x^2)\cos(\beta x)dx$)?,0
91,Primes of the form $x^3+y^3+z^3 - 3xyz$,0
6244,Angular Checkbox Filtering,1
1480,"Let $F_n$ be free on $n$ letters and $g_1,...,g_{2m}\in F_n$. Can $F_n/⟨⟨[g_1,g_2],...,[g_{2m-1},g_{2m}]⟩⟩$ have torsion elements?",0
4519,Antibacterial soap impacts on septic system?,0
6086,Transferring large amounts of data in web editor,1
1002,How is the constant of integration being included in the final derivation?,0
9464,Octree code performance,1
6493,"Given tree with 0 or 1 assigned to each node, count paths with odd number of ones in it",1
5815,Minimum and maximum exposure to virus,0
2826,Do abstract harmonic analysts use topological methods to solve problems or deal with Borel hierarchy?,0
